ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Living_With,Customer_Age,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Acceptance_Rate,Channel_Preference,Average_Purchase_Amount,Campaign_Engagement,Num_Children,Family_Size
9701,1988,Graduate,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,Partner,25,312,9,0,0.0,Web,34.666666666666664,0.0,1,3
9949,1976,Graduate,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,Partner,36,877,12,0,0.0,Store,73.08333333333333,0.0,2,4
10837,1975,Graduate,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,Partner,37,68,5,0,0.0,Store,13.6,0.0,1,3
3120,1981,Graduate,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,Partner,32,22,3,0,0.0,Store,7.333333333333333,0.0,1,3
5885,1973,Undergraduate,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,Partner,39,211,9,0,0.0,Web,23.444444444444443,0.0,3,5
4050,1966,Postgraduate,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,Partner,48,127,7,0,0.0,Store,18.142857142857142,0.0,0,2
3830,1953,Postgraduate,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,Partner,61,459,15,0,0.0,Store,30.6,0.0,2,4
7987,1969,Graduate,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,Partner,45,460,15,1,0.2,Web,30.666666666666668,0.4,1,3
7798,1972,Undergraduate,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,Partner,40,429,13,0,0.0,Web,33.0,0.0,1,3
92,1988,Graduate,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,Alone,26,89,7,0,0.0,Store,12.714285714285714,0.0,1,2
7055,1952,Postgraduate,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,Partner,60,1021,24,0,0.0,Store,42.541666666666664,0.0,1,3
10240,1949,Graduate,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,Partner,64,1381,20,2,0.4,Web,69.05,0.7,0,2
3025,1958,Graduate,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,Alone,55,306,12,0,0.0,Web,25.5,0.0,1,2
9283,1978,Graduate,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,Alone,35,18,3,0,0.0,Store,6.0,0.0,3,4
9970,1977,Graduate,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,Partner,36,162,8,0,0.0,Store,20.25,0.0,1,3
2730,1955,Graduate,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,Alone,58,1231,17,0,0.0,Store,72.41176470588235,0.0,0,1
2795,1958,Postgraduate,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Alone,55,13,3,0,0.0,Store,4.333333333333333,0.0,3,4
8182,1984,Graduate,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,Partner,30,121,7,0,0.0,Store,17.285714285714285,0.0,1,3
10095,1975,Postgraduate,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,Alone,38,1293,19,0,0.0,Store,68.05263157894737,0.0,0,1
4370,1966,Graduate,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,Partner,47,88,6,0,0.0,Store,14.666666666666666,0.0,3,5
10573,1953,Graduate,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,Alone,60,421,17,1,0.2,Catalog,24.764705882352942,0.5,0,1
3712,1959,Graduate,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,Alone,54,259,11,1,0.2,Store,23.545454545454547,0.4,0,1
6637,1988,Graduate,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,Alone,25,1117,14,0,0.0,Store,79.78571428571429,0.0,0,1
3152,1957,Graduate,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Partner,57,89,6,0,0.0,Store,14.833333333333334,0.0,2,4
5610,1965,Graduate,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Partner,49,36,4,0,0.0,Store,9.0,0.0,2,4
6460,1982,Graduate,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Partner,31,57,5,0,0.0,Store,11.4,0.0,1,3
1349,1970,Graduate,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,Partner,44,148,7,0,0.0,Web,21.142857142857142,0.0,2,4
1880,1959,Postgraduate,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,Partner,55,93,6,0,0.0,Store,15.5,0.0,2,4
641,1967,Graduate,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,Alone,47,119,6,1,0.2,Web,19.833333333333332,0.5,1,2
8717,1975,Postgraduate,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,Partner,37,1835,27,0,0.0,Web,67.96296296296296,0.0,1,3
10314,1948,Postgraduate,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,Partner,64,1318,24,2,0.4,Catalog,54.916666666666664,0.6000000000000001,0,2
10854,1970,Postgraduate,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Partner,44,45,5,0,0.0,Store,9.0,0.0,2,4
10492,1959,Graduate,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,Partner,55,10,3,0,0.0,Store,3.3333333333333335,0.0,3,5
6935,1951,Undergraduate,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,Partner,62,978,24,1,0.2,Store,40.75,0.2,0,2
7698,1976,Postgraduate,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,Partner,38,191,9,0,0.0,Web,21.22222222222222,0.0,1,3
3559,1988,Undergraduate,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,Partner,26,57,6,0,0.0,Store,9.5,0.0,1,3
10562,1946,Postgraduate,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,Partner,67,1033,23,0,0.0,Store,44.91304347826087,0.0,0,2
10796,1984,Postgraduate,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,Partner,30,66,5,0,0.0,Store,13.2,0.0,1,3
2563,1961,Undergraduate,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,Partner,53,43,5,0,0.0,Store,8.6,0.0,0,2
3518,1983,Graduate,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,Partner,29,50,4,0,0.0,Store,12.5,0.0,1,3
5823,1970,Postgraduate,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,Alone,44,39,5,0,0.0,Store,7.8,0.0,1,2
3934,1966,Graduate,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,Partner,47,608,16,0,0.0,Store,38.0,0.0,1,3
6982,1976,Graduate,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,Partner,37,1581,23,0,0.0,Catalog,68.73913043478261,0.0,0,2
6431,1964,Postgraduate,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Partner,49,68,5,0,0.0,Store,13.6,0.0,2,4
9733,1978,Undergraduate,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,Partner,34,80,4,1,0.2,Store,20.0,0.5,1,3
5602,1989,Postgraduate,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,Partner,24,1282,27,0,0.0,Store,47.48148148148148,0.0,0,2
7829,1900,Undergraduate,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,Alone,113,65,5,0,0.0,Web,13.0,0.0,1,2
1324,1988,Graduate,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,Partner,25,91,6,0,0.0,Web,15.166666666666666,0.0,1,3
326,1973,Graduate,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,Partner,40,315,12,0,0.0,Store,26.25,0.0,2,4
7224,1977,Graduate,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,Partner,36,31,4,0,0.0,Store,7.75,0.0,2,4
6999,1980,Postgraduate,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,Partner,34,834,22,0,0.0,Store,37.90909090909091,0.0,0,2
9938,1954,Graduate,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,Partner,59,1600,16,1,0.2,Store,100.0,0.3,0,2
6422,1954,Graduate,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,Partner,59,1270,16,0,0.0,Catalog,79.375,0.0,0,2
3182,1973,Postgraduate,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,Alone,41,263,9,1,0.2,Web,29.22222222222222,0.5,2,3
7300,1952,Graduate,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,Alone,62,535,16,1,0.2,Web,33.4375,0.4,1,2
10424,1968,Graduate,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,Alone,45,1295,17,0,0.0,Store,76.17647058823529,0.0,0,1
8727,1978,Graduate,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,Alone,35,1150,26,0,0.0,Web,44.23076923076923,0.0,1,2
2798,1977,Postgraduate,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,Partner,35,1240,26,3,0.6,Store,47.69230769230769,0.8999999999999999,0,2
1030,1965,Postgraduate,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,Alone,48,38,4,0,0.0,Store,9.5,0.0,2,3
624,1984,Postgraduate,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,Alone,28,35,3,1,0.2,Store,11.666666666666666,0.5,0,1
5176,1988,Graduate,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,Partner,25,53,4,1,0.2,Store,13.25,0.5,1,3
5552,1963,Postgraduate,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,Alone,50,293,11,0,0.0,Store,26.636363636363637,0.0,2,3
868,1966,Graduate,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,Partner,48,65,5,0,0.0,Store,13.0,0.0,1,3
380,1954,Graduate,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,Alone,58,1804,24,1,0.2,Web,75.16666666666667,0.5,1,2
2677,1956,Graduate,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,Partner,57,241,10,0,0.0,Store,24.1,0.0,1,3
6521,1954,Graduate,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,Partner,60,1101,19,0,0.0,Store,57.94736842105263,0.0,0,2
6927,1968,Postgraduate,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,Partner,44,264,11,0,0.0,Web,24.0,0.0,2,4
2877,1974,Postgraduate,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,Partner,39,541,16,0,0.0,Store,33.8125,0.0,2,4
0,1985,Graduate,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,Partner,28,1198,16,0,0.0,Store,74.875,0.0,0,2
1584,1977,Graduate,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,Partner,37,482,14,0,0.0,Web,34.42857142857143,0.0,1,3
7264,1978,Undergraduate,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Alone,36,17,3,0,0.0,Store,5.666666666666667,0.0,3,4
6274,1948,Postgraduate,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,Partner,65,1615,24,2,0.4,Catalog,67.29166666666667,0.7,0,2
1377,1954,Postgraduate,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,Alone,59,285,10,0,0.0,Store,28.5,0.0,1,2
454,1980,Graduate,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,3,11,0,Partner,32,1135,26,0,0.0,Web,43.65384615384615,0.0,1,3
1755,1988,Undergraduate,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,3,11,0,Partner,26,114,6,0,0.0,Store,19.0,0.0,1,3
2075,1969,Graduate,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,3,11,0,Partner,44,1047,15,0,0.0,Store,69.8,0.0,0,2
4785,1970,Postgraduate,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,3,11,0,Partner,44,714,20,0,0.0,Store,35.7,0.0,2,4
9076,1980,Postgraduate,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,3,11,0,Partner,33,185,9,0,0.0,Web,20.555555555555557,0.0,1,3
7079,1962,Graduate,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,3,11,0,Alone,50,1245,27,0,0.0,Store,46.111111111111114,0.0,1,2
4653,1978,Graduate,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,3,11,0,Partner,35,189,8,0,0.0,Store,23.625,0.0,1,3
7375,1976,Graduate,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,3,11,0,Partner,36,576,14,0,0.0,Web,41.142857142857146,0.0,1,3
709,1952,Graduate,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,3,11,0,Alone,60,1103,15,0,0.0,Store,73.53333333333333,0.0,1,2
460,1972,Postgraduate,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,3,11,0,Partner,40,1753,16,0,0.0,Store,109.5625,0.0,0,2
3726,1986,Postgraduate,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Partner,28,17,3,0,0.0,Store,5.666666666666667,0.0,1,3
6798,1966,Graduate,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,Alone,47,433,14,0,0.0,Store,30.928571428571427,0.0,2,3
5341,1962,Undergraduate,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,3,11,0,Alone,51,1588,13,1,0.2,Web,122.15384615384616,0.3,1,2
1606,1971,Graduate,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Partner,42,22,3,0,0.0,Store,7.333333333333333,0.0,1,3
9617,1951,Graduate,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,3,11,0,Alone,63,19,4,0,0.0,Store,4.75,0.0,0,1
3233,1965,Postgraduate,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,3,11,0,Partner,48,1117,26,0,0.0,Store,42.96153846153846,0.0,1,3
89,1975,Undergraduate,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,3,11,0,Partner,38,69,6,0,0.0,Store,11.5,0.0,1,3
2936,1982,Postgraduate,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Partner,31,23,4,0,0.0,Store,5.75,0.0,1,3
9449,1958,Postgraduate,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,3,11,0,Alone,55,605,18,0,0.0,Store,33.611111111111114,0.0,1,2
7297,1973,Graduate,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,Alone,40,57,7,0,0.0,Web,8.142857142857142,0.0,1,2
11004,1893,Undergraduate,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,3,11,0,Alone,121,22,3,0,0.0,Store,7.333333333333333,0.0,1,2
313,1968,Graduate,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,3,11,0,Alone,45,2088,21,1,0.2,Store,99.42857142857143,0.4,0,1
9940,1958,Graduate,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,3,11,0,Partner,54,1009,14,0,0.0,Web,72.07142857142857,0.0,1,3
10735,1971,Graduate,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,3,11,0,Alone,42,26,4,0,0.0,Web,6.5,0.0,1,2
9529,1990,Graduate,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,3,11,1,Partner,23,1627,21,1,0.2,Store,77.47619047619048,0.2,0,2
6439,1958,Graduate,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,3,11,0,Partner,54,1102,24,0,0.0,Web,45.916666666666664,0.0,1,3
7411,1964,Postgraduate,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,Partner,50,17,4,0,0.0,Store,4.25,0.0,2,4
9265,1953,Graduate,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,3,11,0,Partner,60,1390,19,0,0.0,Web,73.15789473684211,0.0,1,3
8867,1988,Postgraduate,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,Partner,24,2126,19,0,0.0,Catalog,111.89473684210526,0.0,0,2
8932,1969,Postgraduate,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,3,11,0,Partner,43,1531,21,0,0.0,Web,72.9047619047619,0.0,1,3
10236,1975,Postgraduate,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Alone,38,64,5,0,0.0,Store,12.8,0.0,1,2
6340,1985,Graduate,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,3,11,0,Alone,28,26,4,0,0.0,Store,6.5,0.0,1,2
10089,1974,Graduate,102692.0,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,3,11,1,Alone,39,1112,28,4,0.8,Store,39.714285714285715,0.9999999999999999,0,1
2227,1958,Undergraduate,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,Partner,54,210,9,0,0.0,Store,23.333333333333332,0.0,0,2
10992,1967,Graduate,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,3,11,0,Partner,45,1148,21,0,0.0,Store,54.666666666666664,0.0,2,4
5304,1974,Postgraduate,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,Alone,38,33,4,0,0.0,Store,8.25,0.0,1,2
309,1961,Postgraduate,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,0,Partner,51,1101,16,1,0.2,Web,68.8125,0.4,1,3
3406,1964,Graduate,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,3,11,0,Alone,48,322,12,0,0.0,Store,26.833333333333332,0.0,1,2
2661,1964,Graduate,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,Alone,49,44,6,0,0.0,Store,7.333333333333333,0.0,2,3
3153,1957,Postgraduate,40737.0,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Alone,56,17,3,0,0.0,Store,5.666666666666667,0.0,3,4
10264,1979,Graduate,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,Alone,33,31,4,1,0.2,Store,7.75,0.5,1,2
1184,1968,Postgraduate,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,3,11,0,Alone,45,845,22,0,0.0,Web,38.40909090909091,0.0,2,3
4200,1970,Postgraduate,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,3,11,0,Partner,44,275,11,0,0.0,Store,25.0,0.0,1,3
9396,1978,Postgraduate,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,Partner,34,25,3,0,0.0,Store,8.333333333333334,0.0,1,3
2387,1952,Postgraduate,43776.0,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,3,11,1,Partner,61,275,11,0,0.0,Web,25.0,0.0,2,4
6690,1966,Postgraduate,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,Partner,47,90,7,0,0.0,Web,12.857142857142858,0.0,2,4
1225,1963,Graduate,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,Partner,51,1495,18,1,0.2,Store,83.05555555555556,0.5,0,2
9703,1970,Postgraduate,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,3,11,1,Partner,42,184,7,1,0.2,Web,26.285714285714285,0.5,2,4
291,1970,Graduate,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,3,11,0,Partner,43,981,12,0,0.0,Store,81.75,0.0,0,2
4557,1970,Graduate,22070.0,1,0,2013-10-04,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,3,11,0,Partner,43,67,6,0,0.0,Web,11.166666666666666,0.0,1,3
2379,1953,Graduate,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,3,11,1,Alone,59,1635,12,0,0.0,Store,136.25,0.0,0,1
5726,1983,Postgraduate,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,3,11,0,Alone,31,60,7,0,0.0,Store,8.571428571428571,0.0,1,2
3066,1975,Postgraduate,61905.0,0,1,2014-02-04,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,3,11,0,Partner,39,231,10,0,0.0,Web,23.1,0.0,1,3
6336,1960,Graduate,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,Partner,54,48,6,0,0.0,Store,8.0,0.0,2,4
10967,1963,Graduate,33378.0,1,1,2013-02-06,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,3,11,0,Alone,50,99,6,0,0.0,Store,16.5,0.0,2,3
2304,1963,Postgraduate,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,3,11,0,Partner,50,770,21,0,0.0,Store,36.666666666666664,0.0,1,3
3445,1956,Graduate,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,3,11,1,Alone,57,957,21,0,0.0,Store,45.57142857142857,0.0,0,1
7828,1981,Postgraduate,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,3,11,0,Partner,33,818,11,0,0.0,Store,74.36363636363636,0.0,0,2
3762,1986,Postgraduate,69867.0,0,0,2013-04-02,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,3,11,1,Alone,27,925,16,1,0.2,Store,57.8125,0.2,0,1
